vendor_id,b_entity_id,likelihood
307406839,000NYL-E,1.3290340478185996e-05
270311494,000NYL-E,1.3290248597916478e-05
327164162,000NYL-E,1.329050024342901e-05
56154774,000NYL-E,1.3290180679257081e-05
325667173,000NYL-E,1.3271437026280523e-05
304886664,000NYL-E,1.3290396399851464e-05
51267986,000NYL-E,1.3290292542043351e-05
59542228,000NYL-E,1.3290216636952507e-05
145429493,000NYL-E,1.3290172688424122e-05
21983034,000NYL-E,1.3290284552392865e-05
284985929,000NYL-E,1.3290236612713289e-05
51569857,000NYL-E,1.3290384416984496e-05
134246398,000NYL-E,1.3290392405585285e-05
46319784,000NYL-E,1.3290284552392865e-05
59049108,000NYL-E,1.329040039409885e-05
47213134,000NYL-E,1.3290428353237253e-05
195086069,000NYL-E,1.3290428353237253e-05
195819519,000NYL-E,1.3290368439533819e-05
324894245,000NYL-E,1.3290292542043351e-05
280941978,000NYL-E,1.3290224627320814e-05
49497497,000NYL-E,1.3290224627320814e-05
145027194,000NYL-E,1.3290292542043351e-05
47516260,000NYL-E,1.329024460287061e-05
145050852,000NYL-E,1.3290280557535703e-05
46323496,000NYL-E,1.3290332489039571e-05
61153775,000NYL-E,1.3172868080473349e-05
23144151,000NYL-E,1.2905296407675134e-05
294332990,000NYL-E,1.3290240607801813e-05
58377257,000NYL-E,1.3290284552392865e-05
138074367,000NYL-E,1.3170450101354289e-05
197548883,000NYL-E,1.3290224627320814e-05
305775317,000NYL-E,1.3290348467248624e-05
327943672,000NYL-E,1.3290348467248624e-05
46137110,000NYL-E,1.329032050516016e-05
23592304,000NYL-E,1.3101401871224107e-05
290112244,000NYL-E,1.3290392405585285e-05
140595946,000NYL-E,1.3290480274615054e-05
155739608,000NYL-E,1.3168196971217203e-05
304480539,000NYL-E,1.3290396399851464e-05
301343085,000NYL-E,1.3290240607801813e-05
315206501,000NYL-E,1.327131289552873e-05
323753122,000NYL-E,1.3290120745970451e-05
290690227,000NYL-E,1.32905321924369e-05
133596852,000NYL-E,1.3290392405585285e-05
50191413,000NYL-E,1.3290356456226186e-05
27444471,000NYL-E,1.3290404388324897e-05
145407287,000NYL-E,1.3290264577894234e-05
195891961,000NYL-E,1.3290172688424122e-05
46320528,000NYL-E,1.3290476280788783e-05
151552437,000NYL-E,1.329032050516016e-05
289097409,000NYL-E,1.3290404388324897e-05
139493291,000NYL-E,1.3290216636952507e-05
318250002,000NYL-E,1.3290272567755641e-05
54690847,000NYL-E,1.3290272567755641e-05
28173331,000NYL-E,1.3290480274615054e-05
58338901,000NYL-E,1.3290432347317418e-05
23599583,000NYL-E,1.3101141855732605e-05
151968786,000NYL-E,1.3290292542043351e-05
279074053,000NYL-E,1.317152146601639e-05
310515759,000NYL-E,1.3290240607801813e-05
47948022,000NYL-E,1.3290292542043351e-05
319447946,000NYL-E,1.3290172688424122e-05
47212769,000NYL-E,1.329050024342901e-05
48084200,000NYL-E,1.329041237671345e-05
62190018,000NYL-E,1.3101496399875451e-05
295210044,000NYL-E,1.3290272567755641e-05
197492556,000NYL-E,1.3290248597916478e-05
296733420,000NYL-E,1.3290472286941751e-05
280568266,000NYL-E,1.3290180679257081e-05
60592209,000NYL-E,1.3290308521094665e-05
46108405,000NYL-E,1.3290260582931055e-05
285740066,000NYL-E,1.3290392405585285e-05
140578771,000NYL-E,1.3290332489039571e-05
289069081,000NYL-E,1.3290396399851464e-05
57412551,000NYL-E,1.3171849083547978e-05
169767747,000NYL-E,1.329040039409885e-05
57429205,000NYL-E,1.2947903931414468e-05
47925085,000NYL-E,1.3290468293075204e-05
302390974,000NYL-E,1.3290180679257081e-05
294369132,000NYL-E,1.3271188744494588e-05
57202760,000NYL-E,1.3290288547227929e-05
286978978,000NYL-E,1.329009277548196e-05
325177578,000NYL-E,1.3290332489039571e-05
174235946,000NYL-E,1.3290264577894234e-05
47461294,000NYL-E,1.32905321924369e-05
324608568,000NYL-E,1.3290248597916478e-05
296404136,000NYL-E,1.3290396399851464e-05
138054946,000NYL-E,1.3169654983051928e-05
290625743,000NYL-E,1.3290252592942663e-05
324892004,000NYL-E,1.329040039409885e-05
139744373,000NYL-E,1.3290248597916478e-05
140529190,000NYL-E,1.3290340478185996e-05
57888168,000NYL-E,1.3290368439533819e-05
149594468,000NYL-E,1.3171659910646532e-05
176103533,000NYL-E,1.3290240607801813e-05
22043841,000NYL-E,1.3290128737349587e-05
169352685,000NYL-E,1.3290360450683071e-05
26775885,000NYL-E,1.2872309967748896e-05
198466946,000NYL-E,1.2913785895878717e-05
56581825,000NYL-E,1.3290332489039571e-05
46315380,000NYL-E,1.3290404388324897e-05
57453445,000NYL-E,1.3290268572836168e-05
273126961,000NYL-E,1.3290472286941751e-05
325173417,000NYL-E,1.3168900816439268e-05
320019326,000NYL-E,1.3290336483621986e-05
284950978,000NYL-E,1.329041237671345e-05
46873819,000NYL-E,1.3290292542043351e-05
59251811,000NYL-E,1.3290396399851464e-05
144057549,000NYL-E,1.3290480274615054e-05
169343431,000NYL-E,1.329024460287061e-05
282553426,000NYL-E,1.3290476280788783e-05
198600400,000NYL-E,1.2913791678220721e-05
51040248,000NYL-E,1.3290476280788783e-05
289114601,000NYL-E,1.3290344472728536e-05
195628676,000NYL-E,1.3290272567755641e-05
304501033,000NYL-E,1.3290332489039571e-05
169346369,000NYL-E,1.3290264577894234e-05
285754838,000NYL-E,1.3290516218099962e-05
292771093,000NYL-E,1.3290448323420407e-05
147245379,000NYL-E,1.3290240607801813e-05
46137245,000NYL-E,1.3290340478185996e-05
46041349,000NYL-E,1.3290392405585285e-05
273755259,000NYL-E,1.3290248597916478e-05
25917300,000NYL-E,1.3290476280788783e-05
320976553,000NYL-E,1.3168104318793053e-05
326967448,000NYL-E,1.3290284552392865e-05
143638280,000NYL-E,1.3290164697509459e-05
195679149,000NYL-E,1.2914430534589552e-05
196032201,000NYL-E,1.2913919708094286e-05
289518367,000NYL-E,1.2913579940903485e-05
173165334,000NYL-E,1.2911299096796764e-05
22013055,000NYL-E,1.3290216636952507e-05
289149583,000NYL-E,1.3171489159176938e-05
318308322,000NYL-E,1.3290464299186165e-05
151736085,000NYL-E,1.3290240607801813e-05
321533988,000NYL-E,1.3290392405585285e-05
304938570,000NYL-E,1.3290292542043351e-05
295269146,000NYL-E,1.3290404388324897e-05
54697686,000NYL-E,1.3290360450683071e-05
273272596,000NYL-E,1.3290308521094665e-05
47054551,000NYL-E,1.316889155891008e-05
57483899,000NYL-E,1.3290224627320814e-05
318007504,000NYL-E,1.3290428353237253e-05
54690637,000NYL-E,1.329041237671345e-05
149347485,000NYL-E,1.329009277548196e-05
306287898,000NYL-E,1.3290336483621986e-05
151540670,000NYL-E,1.3290268572836168e-05
304884708,000NYL-E,1.329045231739513e-05
295375340,000NYL-E,1.3290216636952507e-05
58478826,000NYL-E,1.3290316510494158e-05
54700743,000NYL-E,1.3290336483621986e-05
197177598,000NYL-E,1.3290168692977896e-05
51271584,000NYL-E,1.3290356456226186e-05
304891128,000NYL-E,1.3290368439533819e-05
196229236,000NYL-E,1.3290348467248624e-05
47947916,000NYL-E,1.3290404388324897e-05
58762367,000NYL-E,1.3290344472728536e-05
58078659,000NYL-E,1.3290328494433364e-05
276152371,000NYL-E,1.3290180679257081e-05
152558248,000NYL-E,1.32905321924369e-05
23587252,000NYL-E,1.3101457014387023e-05
145699904,000NYL-E,1.3290232617603199e-05
301756218,000NYL-E,1.3290284552392865e-05
198473074,000NYL-E,1.3290328494433364e-05
174238196,000NYL-E,1.3290248597916478e-05
50376391,000NYL-E,1.3290516218099962e-05
54692017,000NYL-E,1.3290284552392865e-05
143707265,000NYL-E,1.2948097730483005e-05
198475334,000NYL-E,1.291455125570533e-05
285705186,000NYL-E,1.3290360450683071e-05
299406024,000NYL-E,1.3290448323420407e-05
294006238,000NYL-E,1.3290316510494158e-05
196247466,000NYL-E,1.329009277548196e-05
304913094,000NYL-E,1.329045231739513e-05
174344089,000NYL-E,1.3290296536838423e-05
322868731,000NYL-E,1.329045631134483e-05
23950698,000NYL-E,1.3101299451680099e-05
295058090,000NYL-E,1.3290340478185996e-05
140944585,000NYL-E,1.3290224627320814e-05
145704118,000NYL-E,1.3290308521094665e-05
289384216,000NYL-E,1.3290180679257081e-05
299408051,000NYL-E,1.3290344472728536e-05
325026083,000NYL-E,1.329053618596722e-05
22099848,000NYL-E,1.2871590945430864e-05
142573891,000NYL-E,1.3290280557535703e-05
325089135,000NYL-E,1.3290164697509459e-05
149625839,000NYL-E,1.3290268572836168e-05
273854490,000NYL-E,1.329014471985152e-05
140942884,000NYL-E,1.3290312515805407e-05
295374635,000NYL-E,1.3290264577894234e-05
196012097,000NYL-E,1.2913482128509337e-05
286999732,000NYL-E,1.3290328494433364e-05
50292232,000NYL-E,1.3101330966882009e-05
196253851,000NYL-E,1.3290252592942663e-05
200579697,000NYL-E,1.3168451715956293e-05
58993573,000NYL-E,1.329009277548196e-05
197213182,000NYL-E,1.3290356456226186e-05
26560325,000NYL-E,1.3290232617603199e-05
195553641,000NYL-E,1.3290476280788783e-05
27253612,000NYL-E,1.2913681808856138e-05
273598334,000NYL-E,1.3290396399851464e-05
325656656,000NYL-E,1.3290236612713289e-05
138927302,000NYL-E,1.3290432347317418e-05
54691346,000NYL-E,1.3290396399851464e-05
141714797,000NYL-E,1.3290368439533819e-05
198391211,000NYL-E,1.3290284552392865e-05
326207090,000NYL-E,1.3290360450683071e-05
58393334,000NYL-E,1.3290480274615054e-05
307841428,000NYL-E,1.3290396399851464e-05
294868043,000NYL-E,1.3290188670001664e-05
47946811,000NYL-E,1.3290340478185996e-05
56158503,000NYL-E,1.3290348467248624e-05
275691079,000NYL-E,1.2947713668960339e-05
295812276,000NYL-E,1.3290476280788783e-05
196224101,000NYL-E,1.3290332489039571e-05
294643301,000NYL-E,1.329045231739513e-05
47945533,000NYL-E,1.3290248597916478e-05
58786888,000NYL-E,1.3290468293075204e-05
48095539,000NYL-E,1.3290448323420407e-05
198479633,000NYL-E,1.3290332489039571e-05
26947785,000NYL-E,1.3290548166435053e-05
318952084,000NYL-E,1.3290472286941751e-05
298932488,000NYL-E,1.3290224627320814e-05
174237234,000NYL-E,1.3290284552392865e-05
290799577,000NYL-E,1.3290268572836168e-05
293897916,000NYL-E,1.3172420971963022e-05
321133004,000NYL-E,1.3290348467248624e-05
303692061,000NYL-E,1.3290232617603199e-05
174237651,000NYL-E,1.3290260582931055e-05
304885395,000NYL-E,1.3290464299186165e-05
140693034,000NYL-E,1.3290260582931055e-05
147145407,000NYL-E,1.3290172688424122e-05
58669995,000NYL-E,1.3290548166435053e-05
48095036,000NYL-E,1.2948619424350258e-05
89779259,000NYL-E,1.3290260582931055e-05
299351439,000NYL-E,1.3290312515805407e-05
58347101,000NYL-E,1.3290368439533819e-05
295096484,000NYL-E,1.3290272567755641e-05
289115541,000NYL-E,1.3290404388324897e-05
289730149,000NYL-E,1.294803474901595e-05
328256087,000NYL-E,1.3290296536838423e-05
279042783,000NYL-E,1.3290428353237253e-05
286010983,000NYL-E,1.3290384416984496e-05
155840396,000NYL-E,1.3290388411296044e-05
285694746,000NYL-E,1.329045631134483e-05
320970758,000NYL-E,1.3290340478185996e-05
47930542,000NYL-E,1.3290280557535703e-05
289072170,000NYL-E,1.3290448323420407e-05
58881928,000NYL-E,1.3290364445119728e-05
281388169,000NYL-E,1.3290224627320814e-05
27108028,000NYL-E,1.2871776893212083e-05
26674061,000NYL-E,1.3290356456226186e-05
143173714,000NYL-E,1.3290260582931055e-05
154814750,000NYL-E,1.317112908947261e-05
60919189,000NYL-E,1.3290348467248624e-05
58762339,000NYL-E,1.3290348467248624e-05
25794269,000NYL-E,1.3290164697509459e-05
22959588,000NYL-E,1.329050024342901e-05
303631716,000NYL-E,1.3290284552392865e-05
326528625,000NYL-E,1.3290260582931055e-05
299481130,000NYL-E,1.3290388411296044e-05
134631692,000NYL-E,1.3290268572836168e-05
300280707,000NYL-E,1.3290284552392865e-05
320645545,000NYL-E,1.3290292542043351e-05
47883871,000NYL-E,1.3290464299186165e-05
47304755,000NYL-E,1.3290292542043351e-05
30366515,000NYL-E,1.2941608960997253e-05
289131073,000NYL-E,1.3290332489039571e-05
319380557,000NYL-E,1.3290316510494158e-05
290126476,000NYL-E,1.3290236612713289e-05
322322261,000NYL-E,1.3290168692977896e-05
325344502,000NYL-E,1.3290328494433364e-05
151544440,000NYL-E,1.3290284552392865e-05
197031189,000NYL-E,1.329014471985152e-05
304881619,000NYL-E,1.3290216636952507e-05
174218877,000NYL-E,1.3290216636952507e-05
49727508,000NYL-E,1.3290448323420407e-05
299340750,000NYL-E,1.3290264577894234e-05
134222024,000NYL-E,1.3290340478185996e-05
151564187,000NYL-E,1.3290272567755641e-05
285707844,000NYL-E,1.3290268572836168e-05
312028361,000NYL-E,1.3290336483621986e-05
302376166,000NYL-E,1.3290388411296044e-05
151974655,000NYL-E,1.3290420365016648e-05
24176802,000NYL-E,1.3101330966882009e-05
48766716,000NYL-E,1.329045631134483e-05
49510011,000NYL-E,1.3290384416984496e-05
269140579,000NYL-E,1.3039214112569956e-05
302433483,000NYL-E,1.3290480274615054e-05
21180701,000NYL-E,1.3290396399851464e-05
299006785,000NYL-E,1.3290292542043351e-05
59207592,000NYL-E,1.3290248597916478e-05
141703184,000NYL-E,1.3290356456226186e-05
135794047,000NYL-E,1.329040039409885e-05
50937097,000NYL-E,1.3290340478185996e-05
302801968,000NYL-E,1.3290388411296044e-05
198679284,000NYL-E,1.2913722288254658e-05
21032539,000NYL-E,1.3290248597916478e-05
30828585,000NYL-E,1.3101220657863094e-05
58348663,000NYL-E,1.3290232617603199e-05
90905643,000NYL-E,1.3290548166435053e-05
198678535,000NYL-E,1.3290160702018875e-05
169672172,000NYL-E,1.3290432347317418e-05
282719769,000NYL-E,1.329009277548196e-05
308442995,000NYL-E,1.3290180679257081e-05
195805530,000NYL-E,1.3290312515805407e-05
47942814,000NYL-E,1.3290340478185996e-05
280942768,000NYL-E,1.329045231739513e-05
144607439,000NYL-E,1.3290180679257081e-05
151968942,000NYL-E,1.3290180679257081e-05
170601116,000NYL-E,1.3168854527837415e-05
197657445,000NYL-E,1.3290260582931055e-05
305077258,000NYL-E,1.2948028630372145e-05
311956522,000NYL-E,1.2948054637354793e-05
59827556,000NYL-E,1.2913284062224579e-05
47489500,000NYL-E,1.291100356959781e-05
294247429,000NYL-E,1.3290248597916478e-05
285749046,000NYL-E,1.3290284552392865e-05
58762340,000NYL-E,1.3290388411296044e-05
299150993,000NYL-E,1.329045231739513e-05
20606457,000NYL-E,1.329050024342901e-05
47922396,000NYL-E,1.3290432347317418e-05
59263018,000NYL-E,1.3290480274615054e-05
18957306,000NYL-E,1.2948231075049554e-05
174803052,000NYL-E,1.3290384416984496e-05
27741256,000NYL-E,1.3290328494433364e-05
312271643,000NYL-E,1.3290164697509459e-05
299347078,000NYL-E,1.3290292542043351e-05
49507235,000NYL-E,1.3290284552392865e-05
324895004,000NYL-E,1.3290284552392865e-05
303699740,000NYL-E,1.329009277548196e-05
176071937,000NYL-E,1.329045231739513e-05
195816893,000NYL-E,1.329032050516016e-05
289540629,000NYL-E,1.329014471985152e-05
307246555,000NYL-E,1.3290180679257081e-05
140690251,000NYL-E,1.3290240607801813e-05
282771616,000NYL-E,1.3290224627320814e-05
140689396,000NYL-E,1.3290428353237253e-05
152172287,000NYL-E,1.3290284552392865e-05
31675023,000NYL-E,1.310133884547532e-05
47380711,000NYL-E,1.3290396399851464e-05
146500371,000NYL-E,1.3290516218099962e-05
326605974,000NYL-E,1.3271489075077678e-05
20865209,000NYL-E,1.3290232617603199e-05
288298266,000NYL-E,1.32905321924369e-05
169992571,000NYL-E,1.3290248597916478e-05
144835474,000NYL-E,1.3290516218099962e-05
300257118,000NYL-E,1.3290316510494158e-05
174239142,000NYL-E,1.3290316510494158e-05
140691271,000NYL-E,1.329032050516016e-05
151694484,000NYL-E,1.3290356456226186e-05
143737743,000NYL-E,1.3290448323420407e-05
325367922,000NYL-E,1.329032050516016e-05
169344123,000NYL-E,1.3290180679257081e-05
59345147,000NYL-E,1.32905321924369e-05
299034438,000NYL-E,1.329040039409885e-05
294547280,000NYL-E,1.3290252592942663e-05
295603273,000NYL-E,1.3290356456226186e-05
281539566,000NYL-E,1.3290304526365035e-05
49496395,000NYL-E,1.3290292542043351e-05
61941762,000NYL-E,1.3290292542043351e-05
56495535,000NYL-E,1.3290328494433364e-05
304898726,000NYL-E,1.3290248597916478e-05
197441762,000NYL-E,1.329032050516016e-05
298910020,000NYL-E,1.3290272567755641e-05
59308058,000NYL-E,1.3290332489039571e-05
314832475,000NYL-E,1.3290264577894234e-05
49501878,000NYL-E,1.3290128737349587e-05
58479799,000NYL-E,1.3290280557535703e-05
174240754,000NYL-E,1.3290236612713289e-05
288468953,000NYL-E,1.2110674910880878e-05
321583359,000NYL-E,1.3290396399851464e-05
139215838,000NYL-E,1.3290356456226186e-05
143834047,000NYL-E,1.3290284552392865e-05
279510591,000NYL-E,1.3290388411296044e-05
321585445,000NYL-E,1.3290460305276137e-05
143829571,000NYL-E,1.3290368439533819e-05
51492981,000NYL-E,1.2910718924053647e-05
143718859,000NYL-E,1.329032050516016e-05
141472905,000NYL-E,1.3290368439533819e-05
320924174,000NYL-E,1.3290480274615054e-05
134341136,000NYL-E,1.3290344472728536e-05
47210626,000NYL-E,1.3290516218099962e-05
23376575,000NYL-E,1.310133884547532e-05
145060163,000NYL-E,1.3290404388324897e-05
58347443,000NYL-E,1.3290232617603199e-05
292176252,000NYL-E,1.3290468293075204e-05
313264525,000NYL-E,1.3290284552392865e-05
48085235,000NYL-E,1.3290460305276137e-05
152558799,000NYL-E,1.3290240607801813e-05
143029922,000NYL-E,1.3290340478185996e-05
46753288,000NYL-E,1.3290268572836168e-05
287105657,000NYL-E,1.3290316510494158e-05
58871337,000NYL-E,1.3290292542043351e-05
197222475,000NYL-E,1.329045231739513e-05
54691994,000NYL-E,1.3290348467248624e-05
58377851,000NYL-E,1.329032050516016e-05
54701955,000NYL-E,1.3290392405585285e-05
300891038,000NYL-E,1.3290164697509459e-05
313110480,000NYL-E,1.3290112754507748e-05
174240218,000NYL-E,1.329032050516016e-05
326572993,000NYL-E,1.3290340478185996e-05
308761331,000NYL-E,1.329009277548196e-05
47883090,000NYL-E,1.3290284552392865e-05
59310942,000NYL-E,1.3290308521094665e-05
198394822,000NYL-E,1.3290404388324897e-05
47920172,000NYL-E,1.329041237671345e-05
61081190,000NYL-E,1.3172706778548378e-05
21947564,000NYL-E,1.3290396399851464e-05
286461083,000NYL-E,1.3290304526365035e-05
299898277,000NYL-E,1.329050024342901e-05
47173654,000NYL-E,1.3290304526365035e-05
317739105,000NYL-E,1.3290216636952507e-05
293842657,000NYL-E,1.3290224627320814e-05
135611013,000NYL-E,1.3290340478185996e-05
24340515,000NYL-E,1.310116943742223e-05
47186191,000NYL-E,1.3290168692977896e-05
198560217,000NYL-E,1.3290332489039571e-05
147164169,000NYL-E,1.3290260582931055e-05
198567360,000NYL-E,1.3290248597916478e-05
198636876,000NYL-E,1.2914540322279796e-05
20292532,000NYL-E,1.2913547324846063e-05
59184510,000NYL-E,1.3290248597916478e-05
48084911,000NYL-E,1.3290260582931055e-05
292879892,000NYL-E,1.3290392405585285e-05
52566579,000NYL-E,1.3290328494433364e-05
60999268,000NYL-E,1.3290472286941751e-05
47947913,000NYL-E,1.3290264577894234e-05
304040349,000NYL-E,1.3290480274615054e-05
311716529,000NYL-E,1.3290284552392865e-05
289118995,000NYL-E,1.3290112754507748e-05
197650611,000NYL-E,1.3290248597916478e-05
304886338,000NYL-E,1.3290468293075204e-05
308034718,000NYL-E,1.3290340478185996e-05
311828921,000NYL-E,1.2948123227023018e-05
174238260,000NYL-E,1.3290308521094665e-05
155461379,000NYL-E,1.3290364445119728e-05
23192398,000NYL-E,1.3290392405585285e-05
51153745,000NYL-E,1.329032050516016e-05
289079193,000NYL-E,1.3290260582931055e-05
52176888,000NYL-E,1.3077514562312485e-05
47465727,000NYL-E,1.3290292542043351e-05
311956523,000NYL-E,1.2804321418760685e-05
195119077,000NYL-E,1.3290164697509459e-05
294840424,000NYL-E,1.3290296536838423e-05
146207458,000NYL-E,1.329032050516016e-05
19746767,000NYL-E,1.3290336483621986e-05
279271271,000NYL-E,1.2709682845325253e-05
134588392,000NYL-E,1.3290316510494158e-05
49501292,000NYL-E,1.3290384416984496e-05
323876367,000NYL-E,1.3290404388324897e-05
273760996,000NYL-E,1.3290404388324897e-05
286841154,000NYL-E,1.3290368439533819e-05
274989853,000NYL-E,1.329014471985152e-05
279294892,000NYL-E,1.3290164697509459e-05
304890288,000NYL-E,1.3290432347317418e-05
20381507,000NYL-E,1.3290368439533819e-05
290309154,000NYL-E,1.3290332489039571e-05
47463017,000NYL-E,1.3290128737349587e-05
293840651,000NYL-E,1.3290468293075204e-05
286337543,000NYL-E,1.3170463963416756e-05
304919544,000NYL-E,1.3290288547227929e-05
195177885,000NYL-E,1.3290160702018875e-05
173296829,000NYL-E,1.3290336483621986e-05
139499501,000NYL-E,1.3290272567755641e-05
47471819,000NYL-E,1.329050024342901e-05
151969274,000NYL-E,1.3290348467248624e-05
274130237,000NYL-E,1.3290340478185996e-05
279612870,000NYL-E,1.327126884425542e-05
281847143,000NYL-E,1.329041237671345e-05
286973440,000NYL-E,1.3290428353237253e-05
27369116,000NYL-E,1.329050024342901e-05
304897710,000NYL-E,1.329032050516016e-05
46323762,000NYL-E,1.3290420365016648e-05
58881343,000NYL-E,1.3290472286941751e-05
143769089,000NYL-E,1.3290332489039571e-05
321060605,000NYL-E,1.3290336483621986e-05
54701942,000NYL-E,1.3290480274615054e-05
58377002,000NYL-E,1.3290420365016648e-05
179627998,000NYL-E,1.3290168692977896e-05
303648712,000NYL-E,1.3290292542043351e-05
169343606,000NYL-E,1.3290248597916478e-05
304881694,000NYL-E,1.3290336483621986e-05
148625951,000NYL-E,1.3290284552392865e-05
306681261,000NYL-E,1.3290388411296044e-05
27040786,000NYL-E,1.329045231739513e-05
195077661,000NYL-E,1.3290388411296044e-05
26051071,000NYL-E,1.3290304526365035e-05
297271332,000NYL-E,1.3290112754507748e-05
304902993,000NYL-E,1.3290360450683071e-05
305688224,000NYL-E,1.3290180679257081e-05
134444655,000NYL-E,1.3290336483621986e-05
58374543,000NYL-E,1.3290328494433364e-05
321144465,000NYL-E,1.3290308521094665e-05
47654459,000NYL-E,1.3290240607801813e-05
140691317,000NYL-E,1.3290448323420407e-05
47944267,000NYL-E,1.3290284552392865e-05
22522639,000NYL-E,1.329032050516016e-05
174238935,000NYL-E,1.3290216636952507e-05
193846334,000NYL-E,1.3290240607801813e-05
288425037,000NYL-E,1.3290368439533819e-05
319234174,000NYL-E,1.3290296536838423e-05
197558345,000NYL-E,1.2913940229925247e-05
63579926,000NYL-E,1.3290396399851464e-05
295257902,000NYL-E,1.3290288547227929e-05
286744232,000NYL-E,1.3171290677190718e-05
308762394,000NYL-E,1.3290252592942663e-05
112293987,000NYL-E,1.3290224627320814e-05
58386600,000NYL-E,1.3290392405585285e-05
290799600,000NYL-E,1.3290360450683071e-05
147249151,000NYL-E,1.3290180679257081e-05
23648912,000NYL-E,1.3101429443315354e-05
47077272,000NYL-E,1.3290180679257081e-05
304894338,000NYL-E,1.3290284552392865e-05
47933697,000NYL-E,1.3290480274615054e-05
198871777,000NYL-E,1.29134837033907e-05
274359885,000NYL-E,1.3290348467248624e-05
134565171,000NYL-E,1.3290480274615054e-05
46318212,000NYL-E,1.3290420365016648e-05
27051783,000NYL-E,1.3290264577894234e-05
46321878,000NYL-E,1.3290260582931055e-05
54690431,000NYL-E,1.3290476280788783e-05
59542480,000NYL-E,1.3290168692977896e-05
289369463,000NYL-E,1.3290260582931055e-05
269182557,000NYL-E,1.3039194260966859e-05
310481626,000NYL-E,1.3290224627320814e-05
26204425,000NYL-E,1.329045231739513e-05
137897005,000NYL-E,1.3290248597916478e-05
49274825,000NYL-E,1.3290284552392865e-05
195588435,000NYL-E,1.3290388411296044e-05
285752450,000NYL-E,1.3290340478185996e-05
25763905,000NYL-E,1.2871534792777824e-05
58373762,000NYL-E,1.3290284552392865e-05
58374962,000NYL-E,1.329009277548196e-05
303164088,000NYL-E,1.3290348467248624e-05
144810530,000NYL-E,1.3290264577894234e-05
21921903,000NYL-E,1.3290304526365035e-05
322777994,000NYL-E,1.3290448323420407e-05
49205123,000NYL-E,1.3290284552392865e-05
152559158,000NYL-E,1.3290408382529031e-05
26378252,000NYL-E,1.3290304526365035e-05
27991771,000NYL-E,1.3290476280788783e-05
58762338,000NYL-E,1.3290420365016648e-05
285124069,000NYL-E,1.3169122968385551e-05
297663356,000NYL-E,1.3290420365016648e-05
319057141,000NYL-E,1.329032050516016e-05
313017406,000NYL-E,1.3290236612713289e-05
49721714,000NYL-E,1.3290260582931055e-05
56374438,000NYL-E,1.3290128737349587e-05
320970940,000NYL-E,1.3290264577894234e-05
26878875,000NYL-E,1.3290172688424122e-05
22297594,000NYL-E,1.3290472286941751e-05
59556744,000NYL-E,1.3290384416984496e-05
289099019,000NYL-E,1.3290284552392865e-05
289080915,000NYL-E,1.3290356456226186e-05
50946289,000NYL-E,1.3290296536838423e-05
144585947,000NYL-E,1.3290308521094665e-05
197346661,000NYL-E,1.3290216636952507e-05
59218174,000NYL-E,1.329050024342901e-05
46321232,000NYL-E,1.3290340478185996e-05
174680130,000NYL-E,1.3290348467248624e-05
51220037,000NYL-E,1.3290180679257081e-05
310683259,000NYL-E,1.3271152696843741e-05
26517247,000NYL-E,1.3290312515805407e-05
58871552,000NYL-E,1.329045631134483e-05
197211415,000NYL-E,1.2914436313147821e-05
299406214,000NYL-E,1.3290172688424122e-05
57245845,000NYL-E,1.3290344472728536e-05
19861203,000NYL-E,1.329050024342901e-05
319383603,000NYL-E,1.3290480274615054e-05
25888735,000NYL-E,1.3290232617603199e-05
58196185,000NYL-E,1.3290356456226186e-05
23572935,000NYL-E,1.3101590916562962e-05
146501252,000NYL-E,1.329032050516016e-05
26755724,000NYL-E,1.3290160702018875e-05
273855007,000NYL-E,1.3290336483621986e-05
151542966,000NYL-E,1.3290472286941751e-05
279336128,000NYL-E,1.32905321924369e-05
59540229,000NYL-E,1.3290432347317418e-05
282013686,000NYL-E,1.3290172688424122e-05
299158538,000NYL-E,1.3290328494433364e-05
195469682,000NYL-E,1.3290336483621986e-05
47942495,000NYL-E,1.329014471985152e-05
51426368,000NYL-E,1.3290240607801813e-05
50446009,000NYL-E,1.3290260582931055e-05
285526746,000NYL-E,1.3170815063935785e-05
294642929,000NYL-E,1.329040039409885e-05
21060079,000NYL-E,1.2914041477256548e-05
24355963,000NYL-E,1.310127187479034e-05
307077549,000NYL-E,1.3290392405585285e-05
58881812,000NYL-E,1.3290332489039571e-05
26954401,000NYL-E,1.3290284552392865e-05
49497055,000NYL-E,1.3290356456226186e-05
47037497,000NYL-E,1.3290408382529031e-05
58375613,000NYL-E,1.3290268572836168e-05
137877820,000NYL-E,1.3290284552392865e-05
176016579,000NYL-E,1.327132891353694e-05
289082166,000NYL-E,1.3290408382529031e-05
307202222,000NYL-E,1.3290284552392865e-05
27188077,000NYL-E,1.3290264577894234e-05
195184551,000NYL-E,1.32905321924369e-05
321955747,000NYL-E,1.329041237671345e-05
142573185,000NYL-E,1.3290292542043351e-05
54702479,000NYL-E,1.3290548166435053e-05
59221296,000NYL-E,1.3172960239876806e-05
327166495,000NYL-E,1.3290216636952507e-05
59049386,000NYL-E,1.329040039409885e-05
285708990,000NYL-E,1.3290328494433364e-05
149232448,000NYL-E,1.329053618596722e-05
58650877,000NYL-E,1.3290260582931055e-05
19156206,000NYL-E,1.3290392405585285e-05
